Museum,Specimen _Number,Species,Subspecies,Clade,Sex,Elevation,Body Mass (g),Body _Length _(mm),Head _Length _(mm),Bill Length (mm),Bill Width1 (mm),Bill Width2 (mm),Bill Width3 (mm),Bill Depth1 (mm),Bill Depth2 (mm),Bill Depth3 (mm),Proximal Bill Cross-Sectional_ Area (mm2),Mid-Length Bill Cross-Sectional Area (mm2),Distal Bill Cross-Sectional Area (mm2),Wing Length (mm),Primary 1 (mm),Primary 2 (mm),Primary 3 (mm),Primary 4 (mm),Primary 5 (mm),Primary 6 (mm),Primary 7 (mm),Primary 8 (mm),Primary 9 (mm),Width of Primary 1,Width of Primary 9,Tibiotarsus Width (mm),Tarsometatarsus Length (mm),Tarsometatarsus Width (mm),Digit 1 (mm),Digit 2 (mm),Digit 3 (mm),Digit 4 (mm),Ungual 1 (mm),Ungual 2 (mm),Ungual 3 (mm),Ungual 4 (mm),Central rectrix (mm),Lateral Retrices,Isometric Size Index,Wing Pointedness Index,Wing Convexity Index,Country,State/Province,Region,Locality,Preparation,Latitute (o South),Longitude (o West),Elevation1,Prin1 2,Prin2 2,Prin3 2,Prin4 2,Prin5 2,Species,Museum,Specimen_Number,D15N,D13C,Prct_Nitrogen,Prct_Carbon,C_N_Ratio, ?18O,Species,Museum,Specimen_Number,Isotope_Samp_ID,dDa,[H]a,,dDb,[H]b,Mean_dD
FMNH,303534,patagonicus,,Large,m,,,204,46.32,16.27,4.57,2.1,1.1,4.51,3.65,1.58,64.75042371,24.08030769,5.460088032,97.74,61.1,74.7,75.55,74.1,72.72,64.09,59.38,55.62,53.23,6.89,8.54,1.99,28.17,1.82,17.33,15.77,26.45,15.39,8.4,5.57,6.37,5.42,79.87,67.54,-0.944811181,0.59609326,1.107824226,Argentina,Rio Negro,,,,-40.733,66.617,388,-0.398234221,-0.86526841,0.512982073,0.958573698,-0.443367697,,,pat-f303534,8.3,-22.6,13.5,43.1,3.3,,,,,,,,,,,
LSUMZ,25092,patagonicus,,Large,F,,,181,44.59,15.58,4.07,1.92,0.89,3.97,3.23,1.28,50.76153994,19.482901,3.578902351,94.09,53.12,65.82,68.45,67.91,65.8,60.77,55.12,51.71,49.43,6.93,13.29,2.02,28.45,1.53,18.59,18.61,23.92,19.78,8.7,5.71,7.71,5.53,68.33,55.59,-1.095831108,0.952111552,1.18804245,Argentina,Río Negro Prov.,,PNNH-Lago Roca-65 km SW Bariloche,Study Skin,,,700,-0.285272928,-0.039051139,-0.579006388,0.062495091,0.131290525,,,,,,,,,,,,,,,,,,,
LSUMZ,31035,patagonicus,,Large,M,,,209,45.53,16.86,4.49,1.89,0.8,4.09,3.48,1.17,57.69252165,20.6628832,2.940530724,103.18,61,78.53,80.13,78.86,77.25,69.19,63.08,57.98,56.19,6.7,11.53,1.89,28.84,1.66,18.97,16.25,24.76,15.52,8.66,5.77,6.39,5.34,87.66,73.6,-0.863998201,0.810400529,1.620361857,Argentina,Río Negro Prov.,,"Lago Escondido, Sobre el Río Foyel",Study Skin,,,0,-0.038291681,-0.683124949,0.542906134,1.476821306,-1.222663366,,,,,,,,,,,,,,,,,,,
LSUMZ,53298,patagonicus,,Large,M,,,196,46.06,16.62,4.01,1.66,1.05,3.88,3.3,1.38,48.87941178,17.20964456,4.552167755,96.09,57.17,69.07,73.23,72.5,69.63,63.74,57.88,54.56,51.95,6.34,10.37,2.12,27.52,1.28,16.91,15.25,25.32,18.63,8.03,5.56,6.32,5.38,76.52,69.59,-1.003458596,0.866976072,1.185452968,Argentina,Río Negro Prov.,,El Bolson,Study Skin,,,0,-0.70676027,-1.427800112,0.222830468,0.914186541,-0.957151069,,,,,,,,,,,,,,,,,,,
LSUMZ,53299,patagonicus,,Large,M,,,203,47.4,17.57,3.86,1.76,0.85,3.96,2.94,0.53,48.02112867,16.25585703,1.41528749,99.25,58.31,73.84,74.79,75.81,73.39,65.69,59.86,56.63,54.36,6.86,11.47,2.15,28.16,1.58,20.48,16.6,27.04,17.88,9.25,6.02,6.74,5.69,77.86,63.04,-0.942531535,0.886012191,1.376545402,Argentina,Río Negro Prov.,,El Bolson,Study Skin,,,0,0.383891975,0.078478945,-0.049551414,0.618668492,-0.525586244,,,,,,,,,,,,,,,,,,,
LSUMZ,53300,patagonicus,,Large,M,,,198,47.59,18.86,3.96,1.86,0.8,3.96,3.39,1.33,49.26519936,19.80899832,3.342654583,101.36,60.73,74.96,76.28,75.2,73.66,66.4,60.12,56.18,54.33,6.8,11.05,2.22,28.13,1.64,18.36,17.42,28.28,18.52,9.04,6.06,7.43,5.52,81.3,70.83,-0.926713551,0.705079076,1.255610278,Argentina,Chubut Prov.,,El Hoyo,Study Skin,,,0,1.19395524,-0.543507588,0.411214689,1.014575525,-0.880289753,,,,,,,,,,,,,,,,,,,
LSUMZ,53301,patagonicus,,Large,F,,,207,45.78,16.78,4.45,1.88,1.13,3.89,3.52,0.85,54.38253963,20.78980354,3.017499744,99.32,58.84,71.69,72.63,72.64,70.5,64.06,59.73,54.93,52.32,7.18,11.55,2.36,27.26,1.46,18.88,15.61,26.51,18.75,8.64,4.83,6.77,5.81,80.27,66.23,-0.980064292,0.791509099,0.9575357,Argentina,Chubut Prov.,,El Hoyo,Study Skin,,,0,0.047062469,-0.66299113,0.199233595,0.520732772,-0.443734434,,,,,,,,,,,,,,,,,,,
NMNH,485548,patagonicus,,Large,Female,180 m,45,199,45.63,19.44,4.3,2,0.86,4.32,3.54,1.12,58.35822513,22.24247599,3.025982044,95.56,55.81,69.86,72.15,71.11,69.21,60.48,54.66,51.61,50.08,6.71,10.61,2.3,27.09,1.58,20.56,16.01,25.47,16.68,8.95,5.57,7.26,5.51,78.18,70.67,-1.04752418,0.641308966,1.642490999,Chile,Los Lagos,Llanquihue,Peulla,,-41.05,72.017,180,0.454827362,0.367771169,0.485184722,1.136225666,-0.967806052,pat,NMNH,485548,5.806882400,-24.715906600,13.705250000,44.173121000,3.223080279,3.557636127,pat,NMNH,485548,pat-N485548a,-91.2,5.37,pat-N485548b,-71.3,4.82,-81.264
NMNH,485613,patagonicus,,Large,Female,0 m,49.5,198,45.13,19.23,4.65,2.14,0.92,4.65,4.05,1.19,67.92908715,27.22818353,3.439415637,99.16,60.45,76.18,76.92,77,75.49,66.83,61.48,52.7,55.04,6.52,11.44,2.45,27.86,1.84,19.21,16.34,23.04,16.69,8.95,5.25,7.23,5.04,77.03,67.36,-0.921097718,0.599474218,1.895980445,Chile,Magallanes Y Antartica Chilena,,"Navarino Island, Porto Williams",,-55.067,67.617,0,0.095177699,0.364718709,0.559040001,1.509226327,-0.750814344,pat,NMNH,485613,16.523925600,-10.564927400,13.683795400,44.007125400,3.216002879,8.623763233,pat,NMNH,485613,pat-N485613a,-36.9,5.13,pat-N485613b,-58.6,5.10,-47.736
NMNH,485614,patagonicus,,Large,Male,0 m,48,196,42.41,15.69,3.84,1.82,0.86,4.15,3.83,1.14,50.06442053,21.89878575,3.080017438,106.5,62.61,76.84,78.35,76.87,74.5,66.79,59.16,55.51,53.01,6.15,10.9,1.91,28.95,1.64,19.17,16.77,26.29,16.37,7.85,5.83,6.94,5.03,80.54,70.31,-0.908304766,0.491943695,1.498924659,Chile,Magallanes Y Antartica Chilena,,"Navarino Island, Porto Williams",,-55.067,67.617,0,-0.450092601,-0.351063303,0.629158351,1.334204926,-0.891947849,pat,NMNH,485614,12.919658400,-18.579946000,13.531516500,44.450881000,3.284988863,6.63597,pat,NMNH,485614,pat-N485614a,-55.1,5.26,pat-N485614b,-58.3,5.18,-56.664
NMNH,536365,patagonicus,,Large,Female,,52,219,49.47,19.35,5.12,2.31,0.87,4.65,4.4,1.06,74.7950379,31.93114773,2.897176745,104.54,59.92,76.68,77.58,76.49,73.01,65.15,53.94,53.89,52.03,6.84,10.95,2.11,31.29,1.75,20.35,15.86,26.99,17.77,9.07,6.15,6.41,5.42,86.93,71.45,-0.954537916,0.384070251,2.073956837,Argentina,Tierra Del Fuego,,Bahia Buen Suceso,,-54.933,65.367,0,1.698090071,0.369571684,1.029725505,1.975938382,-1.392582023,pat,NMNH,536365,12.446789600,-19.091522000,14.209450500,45.379943000,3.193645173,6.409341164,pat,NMNH,536365,pat-N536365a,-75.1,5.23,pat-N536365b,-75.1,5.21,-75.123
NMNH,536366,patagonicus,,Large,Male,,50,216,49.22,19.63,4.41,2.07,0.66,4.62,3.95,0.68,64.00743704,25.68723233,1.409946783,105.42,64.51,79.42,79.89,78.1,75.27,66.64,60.84,56.89,54.08,7.06,10.17,2.26,30.13,1.81,21.61,17.4,26.8,18.46,9.94,6.9,7.62,5.93,83.85,71.97,-0.876090393,0.420230952,1.314777185,Argentina,Tierra Del Fuego,,Bahia Buen Suceso,,-54.933,65.367,0,2.60193128,0.801898818,0.635096345,0.756757897,-0.748845405,pat,NMNH,536366,15.183308000,-13.009670400,20.886986900,67.028805100,3.209117975,6.787017878,pat,NMNH,536366,pat-N536366a,-68.1,5.29,pat-N536366b,-53.5,5.17,-60.771
NMNH,536367,patagonicus,,Large,Male,,49.6,214,49.12,18.42,4.59,2.16,0.94,4.59,3.94,0.69,66.18738819,26.73621012,2.037636995,104.68,58.63,73.76,75.63,74.04,71.22,64.47,58.86,55.27,53.06,6.93,10.18,2.19,30.99,1.79,20.67,15.77,27.2,18.49,9.53,6.35,7.13,5.76,87.97,74.22,-0.961903495,0.723345272,1.337569478,Argentina,Tierra Del Fuego,Isla De Los Estados,Bahia Crossley,,-54.85,64.467,23,2.186914753,-0.135359095,0.534515201,1.046207497,-0.912293018,pat,NMNH,536367,14.974021600,-13.585193400,13.736830900,44.746664500,3.257422678,8.295333193,pat,NMNH,536367,pat-N536367a,-68.5,4.97,pat-N536367b,-57.9,4.96,-63.185
,,,,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pat,NMNH,536368,15.242540000,-12.916209400,13.857473200,44.459807800,3.208363253,7.538125049,pat,NMNH,536368,pat-N536368a,-76.9,5.43,pat-N536368b,-55.0,5.16,-65.954
NMNH,536369,patagonicus,,Large,Male,,50.2,216,49.12,17.8,4.73,2.01,0.91,4.66,3.84,1.01,69.24635695,24.24806874,2.887437808,103.14,60.82,74.27,75.91,74.76,72.55,66.22,58.87,56.75,52.82,6.85,9.87,1.91,29.38,1.77,20.97,16.86,26.3,19.12,9.35,7.05,7.46,5.59,84.92,72.25,-0.935963431,0.693764161,1.122851072,Argentina,Tierra Del Fuego,Isla De Los Estados,Puerto Basil Hall,,-54.85,64.467,23,2.065858575,0.047774011,0.374181397,0.616310748,-0.721479414,pat,NMNH,536369,14.179325600,-14.438148000,14.221473000,45.291309300,3.184712955,7.775800607,pat,NMNH,536369,pat-N536369a,-81.5,5.07,pat-N536369b,-70.2,5.01,-75.872
NMNH,536370,patagonicus,,Large,Male,,52.6,223,49.62,18.73,4.64,2.35,1.01,4.69,3.56,0.67,68.36608269,26.28256414,2.125915749,104.59,61.66,75.22,76.55,74.89,72.83,65.46,58.68,54.7,52.69,6.97,10.89,2.45,28.59,1.72,21.35,17.34,25.39,18.41,9.47,5.47,7.26,5.58,82.54,64.87,-0.938415984,0.510598225,1.343539746,Argentina,Tierra Del Fuego,Isla De Los Estados,Puerto Basil Hall,,-54.85,64.467,23,1.480554644,0.654822445,0.516253907,0.75644303,-0.509350132,pat,NMNH,536370,15.037202400,-14.098737000,13.966907300,44.993189600,3.221413920,7.755209321,pat,NMNH,536370,pat-N536370a,-73.7,5.00,pat-N536370b,-64.3,5.20,-69.013
NMNH,536376,patagonicus,,Large,Male,,54.4,217,50.3,20.16,3.92,2,1,4.72,4.32,0.97,58.12700391,27.14336053,3.047344874,108.5,60.59,77.91,79.03,78.55,75.86,66.58,59.2,54.69,52.11,7.07,11.27,2.4,30.78,1.97,22.61,17.85,27.83,20.86,10.34,5.93,7.59,6.65,86.09,70.21,-0.906584966,0.550201817,2.022755419,Argentina,Tierra Del Fuego,Islas Ano Nuevo,Isla Observatorio,,-54.683,64.233,0,3.270357982,1.386507516,0.67703865,1.503091137,-0.841435187,pat,NMNH,536376,24.564669600,-16.359509400,13.879583800,44.801545600,3.227873850,7.276609835,pat,NMNH,536376,pat-N536376a,-56.0,5.43,pat-N536376b,-36.3,5.14,-46.168
NMNH,536377,patagonicus,,Large,Male,,60.7,212,51.1,18.82,4.53,2.24,0.81,4.39,3.51,0.57,62.47591062,24.70045808,1.450473328,105.38,63.2,75.95,77.03,76.36,74.59,66.13,58.83,55,52.84,6.84,11.1,2.38,29.43,1.83,21.34,17.85,26.32,19.67,8.72,6.41,7.72,5.49,83.54,69.32,-0.918091127,0.452042142,1.388507369,Argentina,Tierra Del Fuego,Islas Ano Nuevo,Isla Observatorio,,-54.683,64.233,0,2.210622386,0.235413937,0.728394464,1.16184097,-0.762009919,pat,NMNH,536377,20.325632800,-18.555351000,13.983906500,45.098536100,3.225031296,6.556972141,pat,NMNH,536377,pat-N536377a,-72.2,5.33,pat-N536377b,-52.2,5.06,-62.209
NMNH,608287,patagonicus,,Large,Unknown,,42,201,45.49,17.08,4.32,2.07,0.94,4.28,3.77,0.77,58.08679153,24.51667491,2.273884763,97.11,59.69,71.38,72.38,71.12,69.2,63.43,58.32,54.7,52.38,6.29,9.65,1.81,30.09,1.8,20.13,15.97,24.87,15.93,8.69,5.52,7.11,5.69,75.26,65.52,-0.993965421,0.674089075,0.762820622,Argentina,Santa Cruz,,"Perito Moreno, ca 20 - 40 km SE",,-46.583,70.917,388,-0.042842444,-0.19749789,0.017626989,0.076593781,0.108118133,pat,NMNH,608287,8.607568800,-23.480253800,14.057153000,45.334907000,3.225041870,2.669727163,pat,NMNH,608287,pat-N608287a,-134.4,5.39,pat-N608287b,-136.7,5.24,-135.514
NMNH,608288,patagonicus,,Large,Unknown,,44,203,44.13,17.04,4.54,2.22,1.08,4.41,3.92,1.67,62.89908315,27.33939591,5.66617651,97.22,56.23,68.48,68.31,68.15,65.49,58.5,53.95,51.03,48.57,6.79,9.55,2.36,29.11,1.84,20.09,16.46,24.67,16.14,9.66,5.43,6.5,5.3,78.86,63.83,-1.091106223,0.561149199,0.990634345,Argentina,Santa Cruz,,"Perito Moreno, ca 20 - 40 km SE",,-46.583,70.917,388,0.088354426,0.355664158,0.319340212,0.238564332,0.019079626,pat,NMNH,608288,8.995538400,-18.589784000,13.865926300,44.767480100,3.228596426,1.129220736,pat,NMNH,608288,pat-N608288a,-131.6,5.23,pat-N608288b,-136.7,5.37,-134.163
NMNH,608289,patagonicus,,Large,Unknown,,36,190,41.04,15.92,4.06,1.94,0.9,4.51,4.17,0.78,57.52444644,25.41485625,2.205398043,98.66,56.04,73.41,74.32,73.61,72.09,64.61,59.12,54.54,51.98,5.52,9.43,1.91,25.23,1.67,18.64,16.04,22.14,14.28,8.01,4.83,5.36,4.81,75.76,67.37,-0.976038316,0.894183431,1.634137952,Argentina,Santa Cruz,,"Perito Moreno, ca 20 - 40 km SE",,-46.583,70.917,388,-2.28668133,-0.510464958,0.20098642,1.21573818,-0.668943246,pat,NMNH,608289,8.284754400,-19.868724000,13.688523400,44.459597900,3.247946955,0.16606185,pat,NMNH,608289,pat-N608289a,-139.2,5.00,pat-N608289b,-131.3,4.96,-135.255
AMNH,155227,taczanowskii,,Large,female,,,206,49.07,19.27,5.72,2.44,1.02,5.3,5,1.74,95.24052289,38.32743037,5.575698642,113.17,60.97,77.47,79.48,79.94,79.14,72.28,66.79,64.34,55.66,7.65,9.39,2.67,30.76,1.78,20.27,16.92,27.79,20.05,8.63,5.92,7.15,5.71,78.31,72.39,-0.819233599,1.263968749,0.946007487,Peru,,,"Santa Rosita, Independencia Bay",,-12.033,79.983,212,3.057288026,-1.110495188,-0.183178589,0.420797921,-0.350632829,tac,AMNH,155227,21.363794800,-11.227715000,13.379152400,42.872094600,3.204395414,10.11290833,tac,AMNH,155227,,,,Tac A155227b,-38.128,5.2790311,-38.128
AMNH,165842,taczanowskii,,Large,female,,,217,50.4,19.79,5.57,2.47,0.97,5.37,4.58,1.47,93.9678637,35.53958105,4.479596965,113.35,66.55,81.98,84.18,83.52,83.52,75.71,69.2,66.84,65.55,8.52,12.77,3.34,30.11,1.78,19.03,20.7,26.7,19.61,8.42,7.13,7.62,6.33,81.73,73.59,-0.735215055,1.060399003,0.855651807,Peru,,,Ancon,,-11.7,77.117,196,4.361084036,-1.353554392,0.113713971,0.497488463,-0.572898789,tac,AMNH,165842,17.631524000,-14.698855000,13.039666300,42.395591500,3.251278869,9.110849998,tac,AMNH,165842,,,,Tac A165842b,-75.92,5.1856923,-75.920
AMNH,165843,taczanowskii,,Large,female,,,209,49.36,20.81,5.95,2.54,0.78,5.51,4.65,1.64,102.9955444,37.10535083,4.018725322,114.69,68.6,84.4,85.68,85.14,82.38,61.29,62.1,58.67,56.27,6.87,12,4.23,31.66,2.24,20.93,19.5,29.6,20.68,8.68,6.58,8.05,6.67,77.62,64.23,-0.808482051,0.101120773,1.707639223,Peru,,,Chorillos,,-12.183,77.017,136,4.928394899,0.858527147,1.132288027,1.561761798,-0.179307015,tac,AMNH,165843,14.633339600,-13.896080000,12.689727800,41.370680600,3.260170845,8.561696784,tac,AMNH,165843,,,,Tac A165843b,-68.137,5.0361105,-68.137
AMNH,438148,taczanowskii,,Large,male,,,216,49.49,20.08,5.36,2.46,1.06,5.54,4.61,1.2,93.28770889,35.62754565,3.996105855,111.72,65.22,81.51,83.73,82.68,82.47,75.97,63.07,62.87,56.07,7.75,13.37,2.4,30.4,1.95,19.78,19.45,27.87,19.84,8.61,5.91,7.17,5.79,85.98,71.64,-0.777168421,0.841494766,1.539796143,Peru,,,"Chincha Is., Central I.",,-13.417,76.133,85,3.238012513,-0.541668193,0.460570589,1.419023525,-0.822559178,tac,AMNH,438148,15.210834200,-12.737720000,13.247828700,42.588298400,3.214738005,9.281578082,tac,AMNH,438148,,,,Tac A438148b,-78.812,5.2473141,-78.812
AMNH,438149,taczanowskii,,Large,female,,,223,50.97,20.66,6.09,2.47,1.07,5.52,4.77,1.61,105.6102919,37.01393049,5.412021664,114.36,61.59,77.34,78.15,77.22,76.02,67.88,62.73,59.17,57.82,7.32,11.42,2.83,30.61,1.92,20.54,19.91,28.7,21.61,9.42,6.43,7.14,6.36,80.59,72.88,-0.87771271,0.826578588,1.134497696,Peru,,,Independcia Bay,,-12.033,79.983,212,4.540619331,-0.229040934,0.30785563,0.645631764,-0.43717475,tac,AMNH,438149,15.225795200,-11.865995000,13.285881800,42.975861200,3.234701456,9.47389534,tac,AMNH,438149,,,,Tac A438149b,-71.141,5.2873074,-71.141
AMNH,442967,taczanowskii,,Large,male,,,201,49.7,19.11,5.4,2.54,1.11,4.96,4.35,1.7,84.14441763,34.71145723,5.928185337,104.83,64.16,77.71,78.82,74.02,71.08,62.23,61.62,57.87,57.46,8.38,12.92,2.94,30.81,2,19.88,17.43,27.44,19.1,9.19,6.03,7.18,5.98,77.4,65.14,-0.912670434,0.412484174,0.536851166,Coast of Peru,,,Central Chincha I.,,-13.633,76.417,0,2.696454753,-0.13580851,0.501842587,0.05923085,0.309138242,tac,AMNH,442967,22.050006000,-12.883500000,12.704052100,41.336822400,3.253829729,7.649823466,tac,AMNH,442967,,,,Tac A442967b,-45.169,5.116454,-45.169
AMNH,442968,taczanowskii,,Large,female,,,207,49.73,19.8,5.89,2.34,0.96,5.48,4.6,1.32,101.4018144,33.81610332,3.981026211,105.55,64.82,75.69,78.33,70.27,66.71,63.5,59.1,58.36,58.37,8.15,12.68,2.64,29.87,2.34,19.75,17.21,28.41,20.32,9.12,6.34,7.22,6.19,76.34,64.43,-0.942223123,0.355581883,0.014115621,,,,Central Chincha I.,,-13.633,76.417,0,3.089239725,-0.286798008,0.408807274,-0.368012513,0.947739406,tac,AMNH,442968,21.945279000,-13.556255000,13.142488600,42.206218100,3.211432734,7.421459368,tac,AMNH,442968,,,,Tac A442968b,-37.288,5.1356344,-37.288
AMNH,523164,taczanowskii,,Large,male,,,205,47.86,20.64,6.01,2.25,0.87,4.78,4.3,1.43,90.25104543,30.39490892,3.90845542,110.32,61.48,75.26,77.25,76.26,75.23,70.38,64.79,61.81,59.53,8.34,10.68,3.01,29.85,2.12,21.14,18.73,27.48,19.72,8.81,5.8,6.42,5.69,80.36,72.66,-0.86757508,1.089725295,0.622408896,W. Peru,,,Ancon,,-11.7,77.117,196,3.055397514,-1.085828801,0.091496128,0.311589313,0.068070253,tac,AMNH,523164,13.777570400,-15.220905000,13.409099700,43.790534700,3.265732650,9.48502887,tac,AMNH,523164,,,,Tac A523164b,-68.783,5.237525,-68.783
AMNH,523165,taczanowskii,,Large,female,,,214,51.9,20.12,5.52,2.77,1.13,6.35,4.98,1.6,110.1191057,43.33701402,5.679999518,111.54,61.89,78.06,79.92,78.7,74.64,70.01,64.66,60.72,58.97,7.91,10.89,2.39,29.43,2.01,18.42,17.45,23.5,18.26,8.07,5.8,6.53,5.95,79.43,72.95,-0.852680611,0.910726754,1.008894794,W. Peru,,,Ancon,,-11.7,77.117,196,2.465423322,-1.297316951,0.347671444,0.863639204,-0.377460045,tac,AMNH,523165,15.489108800,-14.068455000,13.436872600,43.590829400,3.244120168,9.993178454,tac,AMNH,523165,,,,Tac A523165b,-70.815,5.2441451,-70.815
AMNH,523166,taczanowskii,,Large,male,,,225,49.56,20.04,6.15,3.02,1.14,5.7,4.89,1.63,110.1285305,46.39441199,5.837707469,115.73,65.29,83.57,82.59,77.84,70.82,65.28,61.02,58.58,61.6,8.94,10.95,3.09,29.52,1.82,19.91,17.1,27.19,18.01,9.62,6.18,6.91,5.82,84.06,67.32,-0.866370038,0.25182239,0.980488517,W. Peru,,,N. Chincha,,-13.633,76.417,0,3.328893932,0.451909962,0.895448761,0.509729448,-0.382042901,tac,AMNH,523166,18.807458600,-13.724690000,13.214313400,42.931073700,3.248831203,10.35304596,tac,AMNH,523166,,,,Tac A523166b,-51.189,5.2971595,-51.189
AMNH,798898,taczanowskii,,Large,female,,66.7,214,47.64,20.31,6.09,2.57,0.75,5.23,4.43,0.87,100.0619251,35.76734652,2.049889206,112.56,62.27,80.52,82.4,81.85,80.1,75.05,68.3,64.11,60.91,7.85,12.76,2.29,30.56,2.05,21.03,19.44,25.17,19.83,9.24,6.71,8.11,5.68,79.54,65.38,-0.782008765,1.177396959,1.186386792,Peru,Lima,,Bujama Baja,,-12.72,76.65,20,3.326764792,-0.028840187,-0.420999322,0.314295815,-0.057309046,tac,AMNH,798898,18.340675400,-15.312510000,13.832363400,43.829691400,3.168633597,11.26342768,tac,AMNH,798898,,,,Tac A798898b,-65.623,5.3154294,-65.623
AMNH,824129,taczanowskii,,Large,female,,63,242,45.13,19.23,6.18,2.6,1,5.68,4.11,1.01,110.277442,33.5710591,3.17300858,112.8,59.93,77.32,78.41,77.46,75.08,68.04,61.96,59.35,57.07,7.72,13.64,2.41,30.18,2.01,19.89,17.84,26.7,17.44,9.12,6.56,8.27,6.03,86.19,72.21,-0.886030612,0.898956718,1.306442228,Peru,Ancash,,7.5 km. north of Huarmey on Pan-American Hwy.,,-10.067,78.15,9,3.200093468,-0.142656122,0.181404919,0.829147506,-0.532637262,tac,AMNH,824129,17.806069000,-12.647100000,13.592076700,43.847162700,3.225935497,10.39686954,tac,AMNH,824129,,,,Tac A824129b,-75.565,5.2766838,-75.565
FMNH,286695,taczanowskii,,Large,m,,,216,50.36,18.11,6.11,2.7,1.16,5.51,4.35,1.42,105.7651724,36.89800572,5.174831419,112.09,63.63,78.54,81.61,79.92,78.99,74.38,69.42,66.59,63.38,8.44,12.19,2.19,31.6,1.92,19.58,18.82,27.4,18.89,8.36,6.54,7.06,6.56,81.48,69.12,-0.782145926,1.248901479,0.499166214,Peru,Arequipa,,Chala,,-15.867,74.233,4,3.415356546,-1.482121156,-0.387583257,-0.095832391,0.071563827,,,tac-f286695,13.8,-12.5,14.4,45.0,3.2,,,,,,,,,,,
FMNH,286696,taczanowskii,,Large,m,,,212,50.7,15.92,5.47,2.2,0.83,5.34,4.35,1.53,91.76529309,30.06504169,3.989508511,109.96,64.77,78.19,79.82,80.43,79.84,73.2,68.3,64.85,62.12,8.63,13.39,2.37,31.43,1.93,19.29,19.46,27.48,20.63,9.57,6.44,6.73,6.02,90.35,78.47,-0.79237238,1.112509707,0.561651294,Peru,Arequipa,,Chala,,-15.867,74.233,4,3.602694611,-1.448036971,0.14476891,0.296046029,-0.411327763,,,tac-f286696,14.3,-12.4,14.6,45.4,3.2,,,,,,,,,,,
FMNH,299149,taczanowskii,,Large,f,,,216,51.02,17.16,6.28,2.91,1.03,6.08,4.94,1.41,119.9535473,45.16165103,4.562535011,103.63,67.63,79.79,80.41,78.83,75.89,67.92,64.56,63.11,60.57,7.55,11.03,3,31.38,2.28,20.14,20.39,27.95,21.29,9.31,6.84,7.83,6.23,79.65,71.2,-0.823066278,0.617395419,0.31109229,Peru,Arequipa,,Chala,,-15.867,74.233,4,4.952369982,-0.333420784,0.294438878,-0.185139764,0.541605041,,,tac-f299149,18.5,-13.2,14.3,44.7,3.2,,,,,,,,,,,
LSUMZ,27720,taczanowskii,,Large,F,,,225,50.11,18.91,5.91,2.24,0.88,5.19,4.41,1.47,96.3617573,31.03390887,4.063964257,115.64,66.67,82.62,84.88,81.57,79.26,74.52,68.5,66.54,64.24,8.46,12.48,3.08,31.63,2.36,19.97,19.17,29.14,20.68,9.52,6.33,7.53,6.8,84.98,69.04,-0.752362619,0.940344289,0.611793695,Peru,Lima Dept.,,La Villa,Study Skin,,,0,4.43773293,-0.733125561,0.127273006,0.291056949,0.392580659,,,,,,,,,,,,,,,,,,,
LSUMZ,51900,taczanowskii,,Large,M,,,217,47.15,17.85,4.78,2.27,1.03,5.28,4.24,1.25,79.28877203,30.23720097,4.044800541,113.09,64.67,79.18,81.17,82,81.22,75.18,69.12,64.01,8.47,13.17,13.17,2.45,30.91,1.71,18.02,19,28.36,19.88,8.4,6.37,6.96,6.32,88.41,69.1,-0.774976948,1.119297808,0.89960657,Peru,Lima Dept.,,100 km S Lima,Study Skin,,,0,2.834603148,-1.618398226,-0.023284245,0.644993086,-0.565439312,,,,,,,,,,,,,,,,,,,
LSUMZ,64119,taczanowskii,,Large,F,,,216,47.57,17.18,5.79,2.49,1.03,5.5,4.03,0.88,100.0440181,31.5249398,2.847539581,108.17,65.4,78.27,79.48,79.64,75.9,71.08,65.49,63.5,62.25,7.96,12.1,2.67,32.4,2.26,19.12,20.66,25.44,18.68,9.34,7.36,8.28,6.41,90.57,75.31,-0.821262565,0.879559946,0.466331079,Peru,Ancash Dept.,,41 km S Huarmey,Study Skin,,,0,4.325434474,-0.995395605,0.192393641,0.1474975,0.014816901,,,,,,,,,,,,,,,,,,,
LSUMZ,64120,taczanowskii,,Large,F,,,209,50.2,18.06,5.54,2.22,0.95,5.28,4.61,1.4,91.89535503,32.15168754,4.178318229,110.57,65.28,80.4,81.14,80.69,80.27,74.96,68.34,63.89,61.76,8.33,13.24,2.94,30.88,1.86,17.43,18.86,29.15,21.63,9.2,7.13,8.17,6.22,91.49,77.29,-0.778701191,1.022146177,0.786851752,Peru,Ancash Dept.,,41 km S Huarmey,Study Skin,,,0,4.642609318,-1.599628148,0.316303672,0.761495111,-0.76795409,,,,,,,,,,,,,,,,,,,
